Name,Specialties,Gender,Language,Video_Visit,City,Zipcode,Total_Reviews,Overall_Ratings,Wait_Time_Score,Manner_Score,Level_1,Level_2,Doc_Urls
"Dr. Reshmi Srinath, MD",Endocrinologist,Female,English,True,New York,,28.0,5.0,4.71,4.96,0,0,https://www.zocdoc.com/doctor/reshmi-srinath-md-182605
"Julia Pressman, LMSW",Therapist,Female,English,False,Brooklyn,11222,,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/julia-pressman-lmsw-295167
"Dr. Florencia Braier, MD",Pediatric Doctors,Female,English,False,New York,10003,8.0,4.63,4.5,4.75,0,0,https://www.zocdoc.com/doctor/florencia-braier-md-260324
"Dr. Florencia Braier, MD",Pediatric Doctors,Female,Spanish,False,New York,10003,8.0,4.63,4.5,4.75,0,1,https://www.zocdoc.com/doctor/florencia-braier-md-260324
"Alison Kalinowski, DPT, PT",Therapist,Female,English,False,New York,10036,18.0,5.0,4.94,5.0,0,0,https://www.zocdoc.com/professional/alison-kalinowski-dpt-pt-262290
"Dr. Patricia Gonzalez, DDS",Dentist,Female,English,False,New York,10075,128.0,4.68,4.69,4.76,0,0,https://www.zocdoc.com/dentist/patricia-gonzalez-dds-36946
"Dr. Patricia Gonzalez, DDS",Dentist,Female,Spanish,False,New York,10075,128.0,4.68,4.69,4.76,0,1,https://www.zocdoc.com/dentist/patricia-gonzalez-dds-36946
"Dr. Patricia Gonzalez, DDS",Specialist,Female,English,False,New York,10075,128.0,4.68,4.69,4.76,2,0,https://www.zocdoc.com/dentist/patricia-gonzalez-dds-36946
"Dr. Patricia Gonzalez, DDS",Specialist,Female,Spanish,False,New York,10075,128.0,4.68,4.69,4.76,2,1,https://www.zocdoc.com/dentist/patricia-gonzalez-dds-36946
"Ariana K. Goswick, LMHC",Therapist,Female,English,False,New York,10007,8.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/ariana-k-goswick-lmhc-286252
"Leigh S. Raviv, NP",Nurse Practitioner,Female,English,False,New York,10016,,4.75,4.75,5.0,0,0,https://www.zocdoc.com/doctor/leigh-s-raviv-np-294529
"Dr. Oladapo M. Babatunde, MD, FAAOS",Surgeon,Male,English,False,Carlstadt,07072,21.0,5.0,5.0,4.95,0,0,https://www.zocdoc.com/doctor/oladapo-m-babatunde-md-faaos-291011
"Dr. Chi Shum, MD",Internist,Male,English,True,New York,10017,3382.0,4.87,4.79,4.9,0,0,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",Internist,Male,Spanish,True,New York,10017,3382.0,4.87,4.79,4.9,0,1,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",Internist,Male,Chinese (Mandarin),True,New York,10017,3382.0,4.87,4.79,4.9,0,2,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",Internist,Male,,True,New York,10017,3382.0,4.87,4.79,4.9,0,3,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",General Doctor,Male,English,True,New York,10017,3382.0,4.87,4.79,4.9,1,0,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",General Doctor,Male,Spanish,True,New York,10017,3382.0,4.87,4.79,4.9,1,1,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",General Doctor,Male,Chinese (Mandarin),True,New York,10017,3382.0,4.87,4.79,4.9,1,2,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Chi Shum, MD",General Doctor,Male,,True,New York,10017,3382.0,4.87,4.79,4.9,1,3,https://www.zocdoc.com/doctor/chi-shum-md-7075
"Dr. Sachal Badlani, MD",Pulmonologist,Male,English,True,Astoria,,65.0,4.52,3.65,4.4,0,0,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Pulmonologist,Male,Spanish,True,Astoria,,65.0,4.52,3.65,4.4,0,1,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Pulmonologist,Male,Urdu,True,Astoria,,65.0,4.52,3.65,4.4,0,2,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Pulmonologist,Male,Russian,True,Astoria,,65.0,4.52,3.65,4.4,0,3,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Pulmonologist,Male,Bengali,True,Astoria,,65.0,4.52,3.65,4.4,0,4,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Internist,Male,English,True,Astoria,,65.0,4.52,3.65,4.4,1,0,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Internist,Male,Spanish,True,Astoria,,65.0,4.52,3.65,4.4,1,1,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Internist,Male,Urdu,True,Astoria,,65.0,4.52,3.65,4.4,1,2,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Internist,Male,Russian,True,Astoria,,65.0,4.52,3.65,4.4,1,3,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",Internist,Male,Bengali,True,Astoria,,65.0,4.52,3.65,4.4,1,4,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",General Doctor,Male,English,True,Astoria,,65.0,4.52,3.65,4.4,2,0,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",General Doctor,Male,Spanish,True,Astoria,,65.0,4.52,3.65,4.4,2,1,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",General Doctor,Male,Urdu,True,Astoria,,65.0,4.52,3.65,4.4,2,2,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",General Doctor,Male,Russian,True,Astoria,,65.0,4.52,3.65,4.4,2,3,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Sachal Badlani, MD",General Doctor,Male,Bengali,True,Astoria,,65.0,4.52,3.65,4.4,2,4,https://www.zocdoc.com/doctor/sachal-badlani-md-112666
"Dr. Haleh Milani, MD, FACC",Internist,Female,English,True,New York,10023,534.0,4.61,4.24,4.69,0,0,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",Internist,Female,French,True,New York,10023,534.0,4.61,4.24,4.69,0,1,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",Internist,Female,Spanish,True,New York,10023,534.0,4.61,4.24,4.69,0,2,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",Internist,Female,Farsi,True,New York,10023,534.0,4.61,4.24,4.69,0,3,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",Internist,Female,Russian,True,New York,10023,534.0,4.61,4.24,4.69,0,4,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",General Doctor,Female,English,True,New York,10023,534.0,4.61,4.24,4.69,1,0,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",General Doctor,Female,French,True,New York,10023,534.0,4.61,4.24,4.69,1,1,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",General Doctor,Female,Spanish,True,New York,10023,534.0,4.61,4.24,4.69,1,2,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",General Doctor,Female,Farsi,True,New York,10023,534.0,4.61,4.24,4.69,1,3,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Haleh Milani, MD, FACC",General Doctor,Female,Russian,True,New York,10023,534.0,4.61,4.24,4.69,1,4,https://www.zocdoc.com/doctor/haleh-milani-md-facc-33479
"Dr. Mark Stadlen, OD",Eye Doctor,Male,English,False,Astoria,11103,268.0,4.81,4.03,4.84,0,0,https://www.zocdoc.com/doctor/mark-stadlen-od-10329
"Dr. Mark Stadlen, OD",Eye Doctor,Male,Spanish,False,Astoria,11103,268.0,4.81,4.03,4.84,0,1,https://www.zocdoc.com/doctor/mark-stadlen-od-10329
"Dr. Mary Kang, DDS",Dentist,Female,English,False,New York,10065,23.0,4.96,5.0,4.91,0,0,https://www.zocdoc.com/dentist/mary-kang-dds-105539
"Dr. Mary Kang, DDS",Dentist,Female,Spanish,False,New York,10065,23.0,4.96,5.0,4.91,0,1,https://www.zocdoc.com/dentist/mary-kang-dds-105539
"Dr. Mary Kang, DDS",Dentist,Female,Korean,False,New York,10065,23.0,4.96,5.0,4.91,0,2,https://www.zocdoc.com/dentist/mary-kang-dds-105539
"Jun Zhu Zhang, DPT",Therapist,Male,English,True,New York,10011,29.0,4.86,4.77,4.88,0,0,https://www.zocdoc.com/professional/jun-zhu-zhang-dpt-210842
"Jun Zhu Zhang, DPT",Therapist,Male,Chinese (Mandarin),True,New York,10011,29.0,4.86,4.77,4.88,0,1,https://www.zocdoc.com/professional/jun-zhu-zhang-dpt-210842
"Jun Zhu Zhang, DPT",Therapist,Male,Chinese (Fujian),True,New York,10011,29.0,4.86,4.77,4.88,0,2,https://www.zocdoc.com/professional/jun-zhu-zhang-dpt-210842
"Dalton Gilligan, DPT",Therapist,Male,English,True,New York,10001,53.0,4.98,4.87,4.98,0,0,https://www.zocdoc.com/professional/dalton-gilligan-dpt-290687
"Loai Hasib, DPT",Therapist,Male,English,False,Brooklyn,11226,31.0,5.0,4.4,4.97,0,0,https://www.zocdoc.com/professional/loai-hasib-dpt-243006
"Loai Hasib, DPT",Therapist,Male,Arabic,False,Brooklyn,11226,31.0,5.0,4.4,4.97,0,1,https://www.zocdoc.com/professional/loai-hasib-dpt-243006
"Danielle Sommers, CDN, MS, RDN",Nutritionist,Female,English,False,New York,10011,,,,,0,0,https://www.zocdoc.com/doctor/danielle-sommers-cdn-ms-rdn-287712
"Dr. Arthur Yunov, MD",Internist,Male,English,True,Brooklyn,11201,512.0,4.77,4.55,4.83,0,0,https://www.zocdoc.com/doctor/arthur-yunov-md-177136
"Dr. Arthur Yunov, MD",Internist,Male,Russian,True,Brooklyn,11201,512.0,4.77,4.55,4.83,0,1,https://www.zocdoc.com/doctor/arthur-yunov-md-177136
"Dr. Arthur Yunov, MD",General Doctor,Male,English,True,Brooklyn,11201,512.0,4.77,4.55,4.83,1,0,https://www.zocdoc.com/doctor/arthur-yunov-md-177136
"Dr. Arthur Yunov, MD",General Doctor,Male,Russian,True,Brooklyn,11201,512.0,4.77,4.55,4.83,1,1,https://www.zocdoc.com/doctor/arthur-yunov-md-177136
"Dr. Kamraan Husain, DC",Chiropractor,Male,English,False,New York,10036,,5.0,4.67,5.0,0,0,https://www.zocdoc.com/doctor/kamraan-husain-dc-283152
"Dr. Brena Desai, MD",Pediatric Doctors,Female,English,False,Flushing,11355,74.0,4.68,3.96,4.66,0,0,https://www.zocdoc.com/doctor/brena-desai-md-56490
"Dr. Madeleine Harbison, MD",Pediatric Doctors,Female,English,False,New York,10029,,5.0,4.75,5.0,0,0,https://www.zocdoc.com/doctor/madeleine-harbison-md-195323
"Dr. Amy Lichtenfeld, MD",Allergist,Female,English,True,New York,10128,213.0,4.74,4.42,4.68,0,0,https://www.zocdoc.com/doctor/amy-lichtenfeld-md-4530
"Dr. Maria (Liza) Eden Giammaria, MD, MPH",Surgeon,Female,English,False,Fort Lauderdale,33304,8.0,5.0,4.71,4.71,0,0,https://www.zocdoc.com/doctor/maria-liza-eden-giammaria-md-mph-175151
"Dr. Maria (Liza) Eden Giammaria, MD, MPH",Surgeon,Female,Spanish,False,Fort Lauderdale,33304,8.0,5.0,4.71,4.71,0,1,https://www.zocdoc.com/doctor/maria-liza-eden-giammaria-md-mph-175151
"Yariv Hofstein, PhD",Psychologist,Male,English,False,New York,10019,21.0,4.86,4.9,4.85,0,0,https://www.zocdoc.com/doctor/yariv-hofstein-phd-65819
"Yariv Hofstein, PhD",Psychologist,Male,Hebrew,False,New York,10019,21.0,4.86,4.9,4.85,0,1,https://www.zocdoc.com/doctor/yariv-hofstein-phd-65819
"Jordan Rands, MA",Therapist,Male,English,False,New York,10016,2.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/jordan-rands-ma-292254
"Dr. Alan P. Goldman, MD",Rheumatologist,Male,English,False,Brooklyn,11235,304.0,4.64,3.53,4.66,0,0,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Dr. Alan P. Goldman, MD",Rheumatologist,Male,Spanish,False,Brooklyn,11235,304.0,4.64,3.53,4.66,0,1,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Dr. Alan P. Goldman, MD",Rheumatologist,Male,Yiddish,False,Brooklyn,11235,304.0,4.64,3.53,4.66,0,2,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Dr. Alan P. Goldman, MD",Internist,Male,English,False,Brooklyn,11235,304.0,4.64,3.53,4.66,1,0,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Dr. Alan P. Goldman, MD",Internist,Male,Spanish,False,Brooklyn,11235,304.0,4.64,3.53,4.66,1,1,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Dr. Alan P. Goldman, MD",Internist,Male,Yiddish,False,Brooklyn,11235,304.0,4.64,3.53,4.66,1,2,https://www.zocdoc.com/doctor/alan-p-goldman-md-30437
"Swati Shekhada, PT",Therapist,Female,English,False,New York,10006,,,,,0,0,https://www.zocdoc.com/professional/swati-shekhada-pt-288948
"Cynthia LaForte, LMSW",Therapist,Female,English,True,New York,10001,,,,,0,0,https://www.zocdoc.com/professional/cynthia-laforte-lmsw-291148
"Dr. Jennifer Collins, MD",Allergist,Female,English,True,New York,,744.0,4.86,4.31,4.86,0,0,https://www.zocdoc.com/doctor/jennifer-collins-md-13423
"Dr. Jennifer Collins, MD",Allergist,Female,Spanish,True,New York,,744.0,4.86,4.31,4.86,0,1,https://www.zocdoc.com/doctor/jennifer-collins-md-13423
"Dr. Donald Huml, DC",Chiropractor,Male,English,False,Brooklyn,11209,9.0,5.0,4.75,4.88,0,0,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Donald Huml, DC",Chiropractor,Male,Spanish,False,Brooklyn,11209,9.0,5.0,4.75,4.88,0,1,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Donald Huml, DC",Chiropractor,Male,Polish,False,Brooklyn,11209,9.0,5.0,4.75,4.88,0,2,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Donald Huml, DC",Nutritionist,Male,English,False,Brooklyn,11209,9.0,5.0,4.75,4.88,1,0,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Donald Huml, DC",Nutritionist,Male,Spanish,False,Brooklyn,11209,9.0,5.0,4.75,4.88,1,1,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Donald Huml, DC",Nutritionist,Male,Polish,False,Brooklyn,11209,9.0,5.0,4.75,4.88,1,2,https://www.zocdoc.com/doctor/donald-huml-dc-51856
"Dr. Sanjeev Agarwal, MD",Specialist,Male,English,False,Brooklyn,11201,13.0,4.15,3.85,4.15,0,0,https://www.zocdoc.com/doctor/sanjeev-agarwal-md-277694
"Dr. Sanjeev Agarwal, MD",Specialist,Male,Spanish,False,Brooklyn,11201,13.0,4.15,3.85,4.15,0,1,https://www.zocdoc.com/doctor/sanjeev-agarwal-md-277694
"Dr. Sanjeev Agarwal, MD",Specialist,Male,Punjabi,False,Brooklyn,11201,13.0,4.15,3.85,4.15,0,2,https://www.zocdoc.com/doctor/sanjeev-agarwal-md-277694
"Dr. Art Vega, DDS",Dentist,Male,English,False,New York,10029,175.0,4.91,4.68,4.91,0,0,https://www.zocdoc.com/dentist/art-vega-dds-101247
"Dr. Art Vega, DDS",Dentist,Male,Spanish,False,New York,10029,175.0,4.91,4.68,4.91,0,1,https://www.zocdoc.com/dentist/art-vega-dds-101247
"Swati Kommu, DPT",Therapist,Female,English,False,Forest Hills,11375,13.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/swati-kommu-dpt-294238
"Dr. Frank Rinaldi, DPM",Podiatrist,Male,English,False,Brooklyn,11214,70.0,4.76,4.68,4.9,0,0,https://www.zocdoc.com/doctor/frank-rinaldi-dpm-34614
"Dr. Frank Rinaldi, DPM",Podiatrist,Male,Italian,False,Brooklyn,11214,70.0,4.76,4.68,4.9,0,1,https://www.zocdoc.com/doctor/frank-rinaldi-dpm-34614
"Dr. Tyrun Ray, DDS",Dentist,Male,English,False,New York,10034,8.0,5.0,4.88,4.88,0,0,https://www.zocdoc.com/dentist/tyrun-ray-dds-294645
"Igor Kleyfeld, OTR, MS",Therapist,Male,English,False,Brooklyn,11209,,,,,0,0,https://www.zocdoc.com/professional/igor-kleyfeld-otr-ms-288956
"Igor Kleyfeld, OTR, MS",Therapist,Male,Russian,False,Brooklyn,11209,,,,,0,1,https://www.zocdoc.com/professional/igor-kleyfeld-otr-ms-288956
"Dr. Jessica Au, MD",Physiatrist,Female,English,True,New York,,119.0,4.86,4.63,4.87,0,0,https://www.zocdoc.com/doctor/jessica-au-md-248433
"Dr. Jessica Au, MD",Physiatrist,Female,Chinese (Cantonese),True,New York,,119.0,4.86,4.63,4.87,0,1,https://www.zocdoc.com/doctor/jessica-au-md-248433
"Dr. Priyanka Chugh, MD",Gastroenterologist,Female,English,True,Long Island City,,25.0,4.96,4.75,4.96,0,0,https://www.zocdoc.com/doctor/priyanka-chugh-md-261718
"Dr. Priyanka Chugh, MD",Gastroenterologist,Female,Hindi,True,Long Island City,,25.0,4.96,4.75,4.96,0,1,https://www.zocdoc.com/doctor/priyanka-chugh-md-261718
"Kara Kaplan, DPT",Therapist,Female,English,False,New York,10019,,,,,0,0,https://www.zocdoc.com/professional/kara-kaplan-dpt-296664
"Jessica Chang, DPT, PT",Therapist,Female,English,True,New York,,71.0,4.96,4.88,4.96,0,0,https://www.zocdoc.com/professional/jessica-chang-dpt-pt-215600
"Dr. Jeff Bander, MD",Cardiologist,Male,English,False,Brooklyn,11249,87.0,4.62,4.33,4.65,0,0,https://www.zocdoc.com/doctor/jeff-bander-md-8489
"Leila Cadwell, MSN, NP, PMH",Nurse Practitioner,Female,English,True,New York,,13.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/leila-cadwell-msn-np-pmh-281311
"Dr. Ara Bagdassarian, DC",Chiropractor,Male,English,False,New York,10001,9.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/ara-bagdassarian-dc-288846
"Dr. Hyunsuk Suh, MD",Surgeon,Male,English,False,New York,10003,,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/hyunsuk-suh-md-243654
"Dr. Daniel Kim, DO",General Doctor,Male,English,True,New York,10022,115.0,4.77,4.36,4.88,0,0,https://www.zocdoc.com/doctor/daniel-kim-do-290166
"Dr. Nikolas Jimenez, DMD",Dentist,Male,English,False,New York,10031,113.0,4.13,3.87,4.43,0,0,https://www.zocdoc.com/dentist/nikolas-jimenez-dmd-1389
"Dr. Nikolas Jimenez, DMD",Dentist,Male,Spanish,False,New York,10031,113.0,4.13,3.87,4.43,0,1,https://www.zocdoc.com/dentist/nikolas-jimenez-dmd-1389
"Dr. Nikolas Jimenez, DMD",Specialist,Male,English,False,New York,10031,113.0,4.13,3.87,4.43,2,0,https://www.zocdoc.com/dentist/nikolas-jimenez-dmd-1389
"Dr. Nikolas Jimenez, DMD",Specialist,Male,Spanish,False,New York,10031,113.0,4.13,3.87,4.43,2,1,https://www.zocdoc.com/dentist/nikolas-jimenez-dmd-1389
"Dr. Rivka Markowitz, OD",Eye Doctor,Female,English,False,Hewlett,11557,13.0,5.0,4.42,5.0,0,0,https://www.zocdoc.com/doctor/rivka-markowitz-od-291794
"Dr. Jennifer Zocca, MD",Specialist,Female,English,False,New York,10017,25.0,4.72,4.48,4.68,0,0,https://www.zocdoc.com/doctor/jennifer-zocca-md-238769
"Dr. Dmitriy Kolesnik, MD",Neurologist,Male,English,False,Rego Park,11374,222.0,4.67,3.74,4.75,0,0,https://www.zocdoc.com/doctor/dmitriy-kolesnik-md-2581
"Dr. Dmitriy Kolesnik, MD",Neurologist,Male,Russian,False,Rego Park,11374,222.0,4.67,3.74,4.75,0,1,https://www.zocdoc.com/doctor/dmitriy-kolesnik-md-2581
"Dr. Dmitriy Kolesnik, MD", Neurologist,Male,English,False,Rego Park,11374,222.0,4.67,3.74,4.75,1,0,https://www.zocdoc.com/doctor/dmitriy-kolesnik-md-2581
"Dr. Dmitriy Kolesnik, MD", Neurologist,Male,Russian,False,Rego Park,11374,222.0,4.67,3.74,4.75,1,1,https://www.zocdoc.com/doctor/dmitriy-kolesnik-md-2581
"Coleen Alunan, PT",Therapist,Female,English,False,Forest Hills,11375,59.0,4.95,4.72,4.93,0,0,https://www.zocdoc.com/professional/coleen-alunan-pt-177524
"Dr. Michael Teitel, MD",Allergist,Male,English,True,New York,,,,,,0,0,https://www.zocdoc.com/doctor/michael-teitel-md-291771
"Dr. Vanessa Lugo-Hart, DDS",Dentist,Female,English,True,New York,10023,472.0,4.99,4.89,5.0,0,0,https://www.zocdoc.com/dentist/vanessa-lugo-hart-dds-61452
"Dr. Vanessa Lugo-Hart, DDS",Dentist,Female,Spanish,True,New York,10023,472.0,4.99,4.89,5.0,0,1,https://www.zocdoc.com/dentist/vanessa-lugo-hart-dds-61452
"Dr. Charles Oliner, MD",Gastroenterologist,Male,English,False,New York,10010,177.0,4.85,4.56,4.91,0,0,https://www.zocdoc.com/doctor/charles-oliner-md-75755
"Dr. Charles Oliner, MD",Gastroenterologist,Male,Spanish,False,New York,10010,177.0,4.85,4.56,4.91,0,1,https://www.zocdoc.com/doctor/charles-oliner-md-75755
"Dr. Charles Oliner, MD",Gastroenterologist,Male,Hebrew,False,New York,10010,177.0,4.85,4.56,4.91,0,2,https://www.zocdoc.com/doctor/charles-oliner-md-75755
"Dr. Robert Rainer, MD",OB-GYN,Male,English,False,Brooklyn,11234,318.0,4.53,3.67,4.6,0,0,https://www.zocdoc.com/doctor/robert-rainer-md-244082
"Dr. Prateek Chapalamadugu, MD",Gastroenterologist,Male,English,False,Brooklyn,11235,90.0,4.68,4.39,4.71,0,0,https://www.zocdoc.com/doctor/prateek-chapalamadugu-md-179765
"Dr. Phyllis Ho, DDS",Dentist,Female,English,False,New York,10017,32.0,5.0,4.93,5.0,0,0,https://www.zocdoc.com/dentist/phyllis-ho-dds-240173
"Dr. Phyllis Ho, DDS",Dentist,Female,Portuguese,False,New York,10017,32.0,5.0,4.93,5.0,0,1,https://www.zocdoc.com/dentist/phyllis-ho-dds-240173
"Dr. Phyllis Ho, DDS",Specialist,Female,English,False,New York,10017,32.0,5.0,4.93,5.0,2,0,https://www.zocdoc.com/dentist/phyllis-ho-dds-240173
"Dr. Phyllis Ho, DDS",Specialist,Female,Portuguese,False,New York,10017,32.0,5.0,4.93,5.0,2,1,https://www.zocdoc.com/dentist/phyllis-ho-dds-240173
"Dr. Linda Rogers, MD",Pulmonologist,Female,English,True,New York,,8.0,4.88,4.67,5.0,0,0,https://www.zocdoc.com/doctor/linda-rogers-md-250049
"Dr. Linda Rogers, MD",Specialist,Female,English,True,New York,,8.0,4.88,4.67,5.0,1,0,https://www.zocdoc.com/doctor/linda-rogers-md-250049
"Dr. Billy Choi, DDS",Dentist,Male,English,False,New York,10022,39.0,4.97,4.86,5.0,0,0,https://www.zocdoc.com/dentist/billy-choi-dds-166344
"Dr. Tatiana Sarkisian, DDS",Dentist,Female,English,True,New York,10065,457.0,4.96,4.95,4.96,0,0,https://www.zocdoc.com/dentist/tatiana-sarkisian-dds-19949
"Dr. Tatiana Sarkisian, DDS",Dentist,Female,Russian,True,New York,10065,457.0,4.96,4.95,4.96,0,1,https://www.zocdoc.com/dentist/tatiana-sarkisian-dds-19949
"Dr. Yogita Kashyap, MD",Surgeon,Female,English,False,New York,10016,30.0,5.0,4.83,5.0,0,0,https://www.zocdoc.com/doctor/yogita-kashyap-md-220903
"Dr. Yogita Kashyap, MD",Surgeon,Female,Spanish,False,New York,10016,30.0,5.0,4.83,5.0,0,1,https://www.zocdoc.com/doctor/yogita-kashyap-md-220903
"Dr. Yogita Kashyap, MD",Eye Doctor,Female,English,False,New York,10016,30.0,5.0,4.83,5.0,1,0,https://www.zocdoc.com/doctor/yogita-kashyap-md-220903
"Dr. Yogita Kashyap, MD",Eye Doctor,Female,Spanish,False,New York,10016,30.0,5.0,4.83,5.0,1,1,https://www.zocdoc.com/doctor/yogita-kashyap-md-220903
"Dr. Carlos Castro, MD",Specialist,Male,English,False,Flushing,11367,45.0,4.67,4.45,4.77,0,0,https://www.zocdoc.com/doctor/carlos-castro-md-148201
"Dr. Carlos Castro, MD",Specialist,Male,French,False,Flushing,11367,45.0,4.67,4.45,4.77,0,1,https://www.zocdoc.com/doctor/carlos-castro-md-148201
"Dr. Carlos Castro, MD",Specialist,Male,Spanish,False,Flushing,11367,45.0,4.67,4.45,4.77,0,2,https://www.zocdoc.com/doctor/carlos-castro-md-148201
